"","Id","LotArea","Street","LotShape","LandContour","Utilities","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","RoofStyle","Foundation","TotalBsmtSF","Heating","CentralAir","Electrical","GrLivArea","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageArea","MoSold","YrSold","SalePrice"
"481",481,16033,"Pave","IR1","Lvl","AllPub","NridgHt","1Fam","1Story",9,5,2004,"Hip","PConc",1833,"GasA","Y","SBrkr",1850,2,0,3,1,"Gd",8,1,"Attchd",772,3,2006,"1"
"482",482,11846,"Pave","IR1","HLS","AllPub","NridgHt","1Fam","1Story",9,5,2003,"Hip","PConc",1792,"GasA","Y","SBrkr",1792,2,0,2,1,"Ex",6,1,"Attchd",874,8,2006,"1"
"483",483,2500,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","2Story",7,8,1915,"Gable","PConc",910,"GasA","Y","SBrkr",1826,1,1,4,1,"Ex",7,1,"Attchd",164,6,2009,"0"
"484",484,4500,"Pave","Reg","Lvl","AllPub","Mitchel","Twnhs","1Story",6,5,1998,"Hip","PConc",1216,"GasA","Y","SBrkr",1216,2,0,2,1,"TA",5,0,"Attchd",402,5,2006,"0"
"485",485,7758,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","1Story",5,7,1962,"Gable","CBlock",999,"GasA","Y","SBrkr",999,1,0,3,1,"Gd",6,0,"Detchd",264,3,2007,"0"
"486",486,9600,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1950,"Gable","CBlock",1113,"GasA","Y","SBrkr",1113,1,0,3,1,"Gd",5,1,"Attchd",264,7,2009,"0"
"487",487,10289,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1965,"Hip","CBlock",1073,"GasA","Y","SBrkr",1073,1,1,3,1,"TA",6,0,"Attchd",515,6,2007,"0"
"488",488,12243,"Pave","IR1","Lvl","AllPub","NWAmes","1Fam","1Story",5,6,1971,"Gable","CBlock",1484,"GasA","Y","SBrkr",1484,2,0,3,1,"TA",7,1,"Attchd",487,2,2007,"0"
"489",489,10800,"Pave","Reg","Lvl","AllPub","OldTown","2fmCon","1.5Fin",5,4,1900,"Gable","CBlock",954,"GasA","N","FuseA",2414,2,0,3,2,"TA",10,1,"Attchd",520,5,2006,"0"
"490",490,1526,"Pave","Reg","Lvl","AllPub","MeadowV","Twnhs","SFoyer",4,8,1970,"Gable","CBlock",630,"GasA","Y","SBrkr",630,1,0,1,1,"Gd",3,0,"Attchd",286,5,2009,"0"
"491",491,2665,"Pave","Reg","Lvl","AllPub","MeadowV","TwnhsE","2Story",5,6,1976,"Gable","PConc",264,"GasA","Y","SBrkr",1304,1,1,3,1,"TA",4,1,"BuiltIn",336,6,2008,"0"
"492",492,9490,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1.5Fin",6,7,1941,"Gable","CBlock",806,"GasA","Y","FuseA",1578,1,0,3,1,"Fa",5,2,"Attchd",240,8,2006,"0"
"493",493,15578,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","2Story",6,5,2006,"Gable","PConc",728,"GasA","Y","SBrkr",1456,2,1,3,1,"TA",8,0,"Attchd",429,5,2006,"0"
"494",494,7931,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,6,1960,"Gable","CBlock",1269,"GasA","Y","FuseA",1269,1,1,3,1,"TA",6,1,"Detchd",308,6,2008,"0"
"495",495,5784,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","1Story",5,8,1938,"Gable","BrkTil",190,"GasA","Y","FuseA",886,1,0,2,1,"TA",4,0,"Attchd",273,12,2009,"0"
"496",496,7879,"Pave","Reg","Lvl","AllPub","IDOTRR","1Fam","1Story",4,5,1920,"Gable","CBlock",720,"GasA","N","FuseA",720,1,0,2,1,"TA",4,0,"None",0,11,2009,"0"
"497",497,12692,"Pave","IR1","Lvl","AllPub","NoRidge","1Fam","1Story",8,5,1992,"Hip","PConc",3200,"GasA","Y","SBrkr",3228,3,0,4,1,"Gd",10,1,"Attchd",546,5,2007,"1"
"498",498,9120,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1.5Fin",7,6,1925,"Gable","PConc",1026,"GasA","Y","SBrkr",1820,2,0,4,1,"TA",8,0,"Detchd",240,6,2008,"1"
"499",499,7800,"Pave","Reg","Lvl","AllPub","Sawyer","1Fam","1Story",5,7,1967,"Hip","PConc",864,"GasA","Y","SBrkr",899,1,0,3,1,"Gd",5,0,"Attchd",288,6,2009,"0"
"500",500,7535,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1958,"Gable","CBlock",912,"GasA","Y","SBrkr",912,1,0,2,1,"TA",5,0,"Attchd",297,6,2007,"0"
"501",501,1890,"Pave","Reg","Lvl","AllPub","BrDale","Twnhs","2Story",6,5,1973,"Gable","CBlock",672,"GasA","Y","SBrkr",1218,1,1,3,1,"TA",7,0,"Detchd",264,5,2007,"0"
"502",502,9803,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","2Story",7,5,2005,"Gable","PConc",866,"GasA","Y","SBrkr",1768,2,1,3,1,"Gd",7,0,"Attchd",603,2,2008,"1"
"503",503,9170,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1Story",5,7,1965,"Hip","CBlock",1214,"GasA","Y","SBrkr",1214,1,0,2,1,"TA",6,0,"Detchd",461,4,2007,"0"
"504",504,15602,"Pave","IR1","Lvl","AllPub","Crawfor","1Fam","1Story",7,8,1959,"Gable","CBlock",1501,"GasA","Y","SBrkr",1801,2,0,1,1,"TA",6,2,"Attchd",484,3,2010,"1"
"505",505,2308,"Pave","Reg","Lvl","AllPub","NPkVill","TwnhsE","2Story",6,5,1974,"Gable","CBlock",855,"GasA","Y","SBrkr",1322,2,1,3,1,"TA",6,1,"Attchd",440,6,2009,"0"
"506",506,7596,"Pave","Reg","Lvl","AllPub","OldTown","Duplex","2Story",5,5,1952,"Hip","CBlock",960,"GasA","Y","SBrkr",1960,2,0,4,2,"TA",10,0,"Detchd",400,7,2009,"0"
"507",507,9554,"Pave","IR1","Lvl","AllPub","SawyerW","1Fam","2Story",8,5,1993,"Gable","PConc",777,"GasA","Y","SBrkr",1911,2,1,3,1,"Gd",8,1,"Attchd",471,9,2006,"1"
"508",508,7862,"Pave","IR1","Lvl","AllPub","Somerst","1Fam","1Story",6,5,2009,"Gable","PConc",1218,"GasA","Y","SBrkr",1218,2,0,2,1,"Gd",4,0,"Attchd",676,9,2009,"1"
"509",509,9600,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","2Story",7,9,1928,"Gambrel","BrkTil",689,"GasA","Y","SBrkr",1378,2,0,3,1,"Gd",7,1,"Detchd",360,10,2008,"0"
"510",510,9600,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,6,1959,"Gable","CBlock",1041,"GasA","Y","SBrkr",1041,1,0,3,1,"TA",6,0,"Attchd",270,7,2009,"0"
"511",511,14559,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1951,"Hip","CBlock",1008,"GasA","Y","SBrkr",1363,1,0,2,1,"TA",6,2,"CarPort",288,6,2009,"0"
"512",512,6792,"Pave","IR1","Lvl","AllPub","NridgHt","TwnhsE","1Story",7,5,2005,"Gable","PConc",1368,"GasA","Y","SBrkr",1368,2,0,2,1,"Gd",6,1,"Attchd",474,3,2006,"1"
"513",513,9100,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,5,1958,"Gable","CBlock",864,"GasA","Y","SBrkr",864,1,0,3,1,"TA",5,0,"Detchd",624,7,2006,"0"
"514",514,9187,"Pave","Reg","Bnk","AllPub","Mitchel","1Fam","1Story",6,5,1983,"Gable","PConc",1084,"GasA","Y","SBrkr",1080,1,1,3,1,"TA",5,0,"Attchd",484,6,2007,"0"
"515",515,10594,"Pave","Reg","Lvl","AllPub","Crawfor","1Fam","1.5Unf",5,5,1926,"Gable","BrkTil",768,"Grav","N","SBrkr",789,1,0,2,1,"TA",5,0,"Detchd",200,6,2007,"0"
"516",516,12220,"Pave","Reg","Lvl","AllPub","NridgHt","1Fam","1Story",10,5,2009,"Hip","CBlock",2006,"GasA","Y","SBrkr",2020,2,1,3,1,"Ex",9,1,"Attchd",900,9,2009,"1"
"517",517,10448,"Pave","IR1","Lvl","AllPub","NWAmes","1Fam","SLvl",6,6,1972,"Gable","CBlock",689,"GasA","Y","SBrkr",2119,2,1,3,1,"TA",7,1,"Attchd",583,8,2009,"0"
"518",518,10208,"Pave","IR1","Lvl","AllPub","NoRidge","1Fam","2Story",7,5,1996,"Gable","PConc",1264,"GasA","Y","SBrkr",2344,2,1,3,1,"Gd",7,1,"Attchd",889,7,2009,"1"
"519",519,9531,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","2Story",6,5,1998,"Gable","PConc",794,"GasA","Y","SBrkr",1796,2,1,3,1,"TA",7,0,"Attchd",546,5,2007,"1"
"520",520,10918,"Pave","Reg","Lvl","AllPub","Crawfor","1Fam","2Story",7,9,1926,"Gambrel","BrkTil",1276,"GasA","Y","SBrkr",2080,1,1,3,1,"Gd",9,2,"Detchd",282,6,2009,"1"
"521",521,10800,"Pave","Reg","Lvl","AllPub","OldTown","2fmCon","2Story",4,7,1900,"Gable","BrkTil",0,"GasA","N","FuseA",1294,2,0,3,2,"TA",7,0,"None",0,8,2008,"0"
"522",522,11988,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",6,6,1957,"Gable","CBlock",1244,"GasA","Y","FuseA",1244,1,1,3,1,"TA",6,2,"Attchd",336,5,2007,"0"
"523",523,5000,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1.5Fin",6,7,1947,"Gable","CBlock",1004,"GasA","Y","SBrkr",1664,2,0,3,1,"TA",7,2,"Detchd",420,10,2006,"0"
"524",524,40094,"Pave","IR1","Bnk","AllPub","Edwards","1Fam","2Story",10,5,2007,"Hip","PConc",3138,"GasA","Y","SBrkr",4676,3,1,3,1,"Ex",11,1,"BuiltIn",884,10,2007,"1"
"525",525,11787,"Pave","IR1","Lvl","AllPub","NoRidge","1Fam","2Story",7,5,1996,"Gable","PConc",1379,"GasA","Y","SBrkr",2398,2,1,3,1,"Gd",8,1,"Attchd",834,8,2007,"1"
"526",526,7500,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","1Story",7,5,2005,"Gable","PConc",1257,"GasA","Y","SBrkr",1266,2,0,3,1,"Gd",6,1,"Attchd",453,4,2006,"0"
"527",527,13300,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1956,"Hip","CBlock",928,"GasA","Y","SBrkr",928,1,0,2,1,"TA",4,0,"Attchd",252,6,2007,"0"
"528",528,14948,"Pave","IR1","Lvl","AllPub","NridgHt","1Fam","2Story",9,5,2008,"Hip","PConc",1452,"GasA","Y","SBrkr",2713,2,1,3,1,"Ex",11,1,"Attchd",858,11,2008,"1"
"529",529,9098,"Pave","IR1","Lvl","AllPub","Edwards","1Fam","1Story",4,7,1920,"Gable","BrkTil",528,"GasA","Y","SBrkr",605,1,0,2,1,"TA",5,0,"None",0,7,2007,"0"
"530",530,32668,"Pave","IR1","Lvl","AllPub","Crawfor","1Fam","1Story",6,3,1957,"Hip","PConc",2035,"GasA","Y","SBrkr",2515,3,0,4,2,"TA",9,2,"Attchd",484,3,2007,"1"
"531",531,10200,"Pave","Reg","Lvl","AllPub","Timber","1Fam","SLvl",6,5,1988,"Gable","CBlock",1461,"GasA","Y","SBrkr",1509,2,0,3,1,"Gd",5,1,"Attchd",600,8,2008,"0"
"532",532,6155,"Pave","IR1","Lvl","AllPub","BrkSide","1Fam","2Story",6,8,1920,"Gable","BrkTil",611,"GasA","Y","SBrkr",1362,2,0,3,1,"TA",6,0,"Detchd",502,6,2008,"0"
"533",533,7200,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1955,"Gable","Slab",0,"GasA","Y","SBrkr",827,1,0,2,1,"TA",5,1,"Detchd",392,4,2010,"0"
"534",534,5000,"Pave","Reg","Low","AllPub","BrkSide","1Fam","1Story",1,3,1946,"Gable","Slab",0,"GasA","N","FuseF",334,1,0,1,1,"Fa",2,0,"None",0,1,2007,"0"
"535",535,9056,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","2Story",8,5,2004,"Gable","PConc",707,"GasA","Y","SBrkr",1414,2,1,3,1,"Gd",6,1,"Attchd",403,10,2006,"0"
"536",536,7000,"Pave","Reg","Lvl","AllPub","Edwards","2fmCon","2Story",5,7,1910,"Gable","CBlock",1117,"GasA","Y","SBrkr",1347,1,0,3,1,"TA",5,0,"None",0,1,2008,"0"
"537",537,8924,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","2Story",7,5,1998,"Gable","PConc",880,"GasA","Y","SBrkr",1724,2,1,3,1,"Gd",8,0,"Attchd",527,7,2008,"1"
"538",538,12735,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",4,5,1972,"Hip","CBlock",864,"GasA","Y","SBrkr",864,1,0,3,1,"TA",5,0,"Detchd",576,4,2008,"0"
"539",539,11553,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","1Story",5,5,1968,"Hip","CBlock",1051,"GasA","Y","SBrkr",1159,1,1,3,1,"TA",7,1,"Attchd",336,7,2006,"0"
"540",540,11423,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","1Story",8,5,2001,"Gable","PConc",1581,"GasA","Y","SBrkr",1601,2,0,3,1,"Gd",6,1,"Attchd",670,5,2010,"1"
"541",541,14601,"Pave","Reg","Lvl","AllPub","Timber","1Fam","1Story",9,5,2006,"Hip","PConc",1838,"GasA","Y","SBrkr",1838,2,0,2,1,"Ex",8,1,"Attchd",765,3,2009,"1"
"542",542,11000,"Pave","Reg","Lvl","AllPub","NoRidge","1Fam","2Story",8,5,2000,"Gable","PConc",969,"GasA","Y","SBrkr",2285,2,1,4,1,"Gd",8,1,"BuiltIn",648,6,2007,"1"
"543",543,10140,"Pave","Reg","Lvl","AllPub","NWAmes","1Fam","1Story",7,5,1998,"Hip","PConc",1650,"GasA","Y","SBrkr",1680,2,0,3,1,"Gd",7,1,"Attchd",583,6,2009,"1"
"544",544,4058,"Pave","Reg","Lvl","AllPub","NAmes","TwnhsE","SFoyer",7,5,1998,"Gable","PConc",723,"GasA","Y","SBrkr",767,1,0,1,1,"TA",4,0,"Attchd",367,6,2007,"0"
"545",545,17104,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","2Story",7,5,2006,"Gable","PConc",654,"GasA","Y","SBrkr",1496,2,1,3,1,"Gd",7,1,"Attchd",426,9,2006,"0"
"546",546,13837,"Pave","IR1","Lvl","AllPub","NWAmes","1Fam","1.5Fin",7,5,1988,"Gable","PConc",1204,"GasA","Y","SBrkr",2183,2,1,4,1,"Gd",9,0,"Attchd",786,2,2006,"1"
"547",547,8737,"Pave","IR1","Bnk","AllPub","BrkSide","1Fam","1.5Fin",6,7,1923,"Gable","BrkTil",1065,"GasA","Y","FuseA",1635,1,1,3,1,"TA",6,1,"Detchd",440,5,2007,"1"
"548",548,7244,"Pave","Reg","Lvl","AllPub","Mitchel","1Fam","SFoyer",5,7,1970,"Gable","CBlock",768,"GasA","Y","SBrkr",768,1,0,2,1,"TA",5,0,"Detchd",624,4,2007,"0"
"549",549,8235,"Pave","IR1","HLS","AllPub","OldTown","1Fam","1Story",5,7,1955,"Gable","CBlock",825,"GasA","Y","SBrkr",825,1,0,2,1,"TA",4,0,"Detchd",720,6,2008,"0"
"550",550,9375,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","2Story",7,5,2003,"Gable","PConc",912,"GasA","Y","SBrkr",2094,2,1,4,1,"Gd",8,1,"BuiltIn",615,11,2009,"1"
"551",551,4043,"Pave","Reg","Lvl","AllPub","NPkVill","TwnhsE","1Story",6,6,1977,"Gable","CBlock",1069,"GasA","Y","SBrkr",1069,2,0,2,1,"TA",4,0,"Attchd",440,10,2008,"0"
"552",552,6000,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","1Story",5,6,1957,"Hip","CBlock",928,"GasA","Y","FuseA",928,1,0,3,1,"TA",5,0,"Attchd",288,6,2008,"0"
"553",553,11146,"Pave","IR1","Lvl","AllPub","NridgHt","1Fam","1Story",8,5,2006,"Gable","PConc",1709,"GasA","Y","SBrkr",1717,2,0,3,1,"Gd",7,1,"Attchd",908,7,2009,"1"
"554",554,8777,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1Story",4,5,1949,"Gable","CBlock",0,"GasA","Y","SBrkr",1126,2,0,2,1,"Gd",5,0,"Detchd",520,5,2009,"0"
"555",555,10625,"Pave","Reg","Lvl","AllPub","NridgHt","1Fam","2Story",7,5,2003,"Gable","PConc",998,"GasA","Y","SBrkr",2046,2,1,3,1,"Gd",8,1,"BuiltIn",871,8,2008,"1"
"556",556,6380,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1.5Unf",5,6,1922,"Gable","BrkTil",993,"GasA","Y","FuseA",1048,1,0,2,1,"TA",5,1,"Detchd",280,8,2006,"0"
"557",557,14850,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",5,5,1957,"Gable","CBlock",1092,"GasA","Y","FuseA",1092,1,0,2,1,"TA",6,1,"Attchd",299,5,2006,"0"
"558",558,11040,"Pave","Reg","Low","AllPub","IDOTRR","1Fam","1.5Fin",4,6,1920,"Gable","CBlock",637,"GasA","Y","SBrkr",1336,1,1,3,1,"TA",7,0,"CarPort",570,9,2006,"0"
"559",559,21872,"Pave","IR2","HLS","AllPub","Gilbert","1Fam","2Story",7,5,1996,"Gable","PConc",729,"GasA","Y","SBrkr",1446,2,1,3,1,"TA",6,1,"Attchd",406,8,2008,"0"
"560",560,3196,"Pave","Reg","Lvl","AllPub","Blmngtn","TwnhsE","1Story",7,5,2003,"Gable","PConc",1374,"GasA","Y","SBrkr",1557,2,0,2,1,"Gd",7,1,"Attchd",420,10,2006,"1"
"561",561,11341,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","1Story",5,6,1957,"Hip","CBlock",1392,"GasA","Y","SBrkr",1392,1,1,3,1,"TA",5,1,"Detchd",528,5,2010,"0"
"562",562,10010,"Pave","Reg","Lvl","AllPub","Mitchel","1Fam","1Story",5,5,1974,"Gable","CBlock",1389,"GasA","Y","SBrkr",1389,1,0,2,1,"TA",6,1,"Attchd",418,4,2006,"0"
"563",563,13907,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1Story",5,6,1940,"Gable","CBlock",996,"GasA","Y","SBrkr",996,1,0,3,1,"TA",6,1,"None",0,7,2008,"0"
"564",564,21780,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1.5Fin",6,7,1918,"Gable","BrkTil",1163,"GasA","Y","SBrkr",1674,2,0,4,1,"TA",8,1,"Detchd",396,7,2008,"1"
"565",565,13346,"Pave","IR1","Lvl","AllPub","NoRidge","1Fam","2Story",7,5,1992,"Gable","PConc",1095,"GasA","Y","SBrkr",2295,2,1,4,1,"Gd",9,1,"Attchd",590,7,2006,"1"
"566",566,6858,"Pave","Reg","Bnk","AllPub","SWISU","1Fam","2Story",6,4,1915,"Gable","PConc",806,"GasA","N","FuseF",1647,1,1,4,1,"Fa",6,0,"Detchd",216,5,2010,"0"
"567",567,11198,"Pave","IR1","Lvl","AllPub","StoneBr","1Fam","2Story",9,5,2005,"Hip","PConc",1122,"GasA","Y","SBrkr",2504,2,1,4,1,"Ex",11,1,"BuiltIn",656,6,2008,"1"
"568",568,10171,"Pave","IR1","Lvl","AllPub","NridgHt","1Fam","1Story",7,5,2004,"Gable","PConc",1517,"GasA","Y","SBrkr",1535,2,0,3,1,"Gd",7,0,"Attchd",532,3,2010,"1"
"569",569,12327,"Pave","IR1","Low","AllPub","SawyerW","1Fam","1.5Fin",8,8,1983,"Gable","CBlock",1496,"GasA","Y","SBrkr",2132,1,1,1,1,"Gd",5,1,"BuiltIn",612,9,2009,"1"
"570",570,7032,"Pave","IR1","Lvl","AllPub","NAmes","Duplex","SFoyer",5,5,1979,"Gable","CBlock",943,"GasA","Y","SBrkr",943,1,0,2,1,"TA",4,2,"Detchd",600,12,2006,"0"
"571",571,13101,"Pave","IR1","Lvl","AllPub","NAmes","Duplex","1Story",5,5,1965,"Gable","CBlock",1728,"GasA","Y","SBrkr",1728,2,0,6,2,"TA",10,0,"Detchd",576,11,2008,"0"
"572",572,7332,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",6,6,1959,"Gable","CBlock",864,"GasA","Y","SBrkr",864,1,0,2,1,"Gd",4,0,"Attchd",288,10,2006,"0"
"573",573,13159,"Pave","IR1","HLS","AllPub","Timber","1Fam","2Story",7,5,2009,"Gable","PConc",846,"GasA","Y","SBrkr",1692,2,1,3,1,"Gd",6,0,"Attchd",650,7,2009,"1"
"574",574,9967,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","SLvl",7,5,2000,"Gable","PConc",384,"GasA","Y","SBrkr",1430,2,1,3,1,"TA",8,1,"BuiltIn",400,12,2007,"0"
"575",575,10500,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","SLvl",5,7,1971,"Gambrel","CBlock",372,"GasA","Y","SBrkr",1109,1,0,3,1,"TA",5,0,"BuiltIn",288,12,2007,"0"
"576",576,8480,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1.5Fin",5,5,1947,"Gable","CBlock",832,"GasA","Y","SBrkr",1216,1,0,2,1,"TA",6,0,"Detchd",336,10,2008,"0"
"577",577,6292,"Pave","Reg","Lvl","AllPub","SWISU","1Fam","1.5Fin",7,7,1928,"Gable","BrkTil",861,"GasA","Y","SBrkr",1477,2,0,3,1,"TA",6,1,"Detchd",216,8,2009,"0"
"578",578,11777,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","SLvl",5,6,1966,"Gable","CBlock",1164,"GasA","Y","SBrkr",1320,1,0,3,1,"TA",6,2,"Attchd",564,5,2006,"0"
"579",579,3604,"Pave","Reg","Lvl","AllPub","Somerst","TwnhsE","2Story",7,5,2007,"Gable","PConc",689,"GasA","Y","SBrkr",1392,2,0,2,1,"Gd",5,0,"Detchd",540,2,2008,"0"
"580",580,12150,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","1.5Fin",5,5,1954,"Gable","BrkTil",1050,"GasA","N","FuseF",1795,2,0,4,1,"TA",7,0,"Attchd",352,11,2008,"0"
"581",581,14585,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",6,6,1960,"Gable","CBlock",1144,"GasA","Y","SBrkr",1429,1,0,3,1,"Gd",7,2,"Attchd",572,6,2007,"1"
"582",582,12704,"Pave","Reg","Lvl","AllPub","NridgHt","1Fam","1Story",8,5,2008,"Hip","PConc",2042,"GasA","Y","SBrkr",2042,2,1,3,1,"Ex",8,1,"Attchd",1390,8,2009,"1"
"583",583,11841,"Grvl","Reg","Lvl","AllPub","Edwards","Duplex","SFoyer",6,5,1990,"Gable","CBlock",816,"GasA","Y","SBrkr",816,1,0,3,1,"TA",5,0,"None",0,5,2007,"0"
"584",584,13500,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","2.5Unf",10,9,1893,"Gable","BrkTil",1237,"GasA","Y","SBrkr",2775,3,1,3,1,"Gd",9,1,"Detchd",880,7,2008,"1"
"585",585,6120,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1.5Fin",4,7,1935,"Gable","BrkTil",884,"GasA","Y","SBrkr",1573,1,0,3,1,"Gd",6,0,"Detchd",240,7,2009,"0"
"586",586,11443,"Pave","Reg","Lvl","AllPub","Timber","1Fam","1Story",8,5,2005,"Hip","PConc",1868,"GasA","Y","SBrkr",2028,2,0,2,1,"Gd",7,2,"Attchd",880,3,2006,"1"
"587",587,10267,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1Story",6,7,1918,"Gable","BrkTil",816,"GasA","Y","SBrkr",838,1,0,2,1,"Fa",5,0,"Detchd",275,5,2008,"0"
"588",588,8740,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","SFoyer",5,6,1982,"Hip","CBlock",840,"GasA","Y","SBrkr",860,1,0,2,1,"TA",4,0,"Detchd",528,7,2009,"0"
"589",589,25095,"Pave","IR1","Low","AllPub","ClearCr","1Fam","1Story",5,8,1968,"Flat","CBlock",1437,"GasA","Y","SBrkr",1473,1,0,1,1,"Ex",5,2,"Attchd",452,6,2009,"0"
"590",590,9100,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1Story",5,6,1930,"Gable","BrkTil",742,"GasA","Y","FuseA",935,1,0,2,1,"TA",4,0,"Detchd",308,8,2008,"0"
"591",591,8320,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","2Story",7,5,2004,"Gable","PConc",770,"GasA","Y","SBrkr",1582,2,1,3,1,"Gd",6,0,"Attchd",520,9,2008,"1"
"592",592,13478,"Pave","IR1","Lvl","AllPub","NridgHt","1Fam","2Story",10,5,2008,"Gable","PConc",1722,"GasA","Y","SBrkr",2296,2,1,3,1,"Ex",10,1,"BuiltIn",842,6,2009,"1"
"593",593,6600,"Pave","Reg","Lvl","AllPub","Mitchel","1Fam","1Story",5,8,1982,"Gable","PConc",816,"GasA","Y","SBrkr",816,1,0,2,1,"TA",4,0,"Detchd",816,6,2008,"0"
"594",594,4435,"Pave","Reg","Lvl","AllPub","CollgCr","TwnhsE","1Story",6,5,2003,"Gable","PConc",848,"GasA","Y","SBrkr",848,1,0,1,1,"Gd",4,0,"Attchd",420,5,2009,"0"
"595",595,7990,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","1Story",5,6,1975,"Hip","CBlock",924,"GasA","Y","SBrkr",924,1,0,3,1,"TA",5,0,"Detchd",280,4,2008,"0"
"596",596,11302,"Pave","IR1","Lvl","AllPub","StoneBr","1Fam","1Story",8,5,2005,"Gable","PConc",1814,"GasA","Y","SBrkr",1826,2,0,3,1,"Gd",7,1,"Attchd",758,8,2006,"1"
"597",597,3600,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","2Story",6,7,1910,"Gable","CBlock",684,"GasA","N","FuseA",1368,1,0,3,1,"TA",7,0,"Detchd",216,10,2006,"0"
"598",598,3922,"Pave","Reg","Lvl","AllPub","Blmngtn","TwnhsE","1Story",7,5,2006,"Gable","PConc",1258,"GasA","Y","SBrkr",1402,0,2,2,1,"Gd",7,1,"Attchd",648,2,2007,"1"
"599",599,12984,"Pave","Reg","Bnk","AllPub","Crawfor","1Fam","1Story",5,6,1977,"Gable","CBlock",1430,"GasA","Y","SBrkr",1647,2,0,3,1,"Gd",7,1,"Attchd",621,3,2006,"1"
"600",600,1950,"Pave","Reg","Lvl","AllPub","Blueste","Twnhs","2Story",6,6,1980,"Gable","CBlock",716,"GasA","Y","SBrkr",1556,2,1,3,1,"TA",6,1,"Attchd",452,7,2008,"0"
"601",601,10927,"Pave","Reg","Lvl","AllPub","NridgHt","1Fam","2Story",8,5,2005,"Gable","PConc",1058,"GasA","Y","SBrkr",1904,2,1,3,1,"Ex",8,1,"BuiltIn",736,6,2006,"1"
"602",602,9000,"Pave","Reg","Bnk","AllPub","IDOTRR","1Fam","1.5Fin",6,6,1937,"Gable","PConc",780,"GasA","Y","SBrkr",1375,1,1,3,1,"Gd",6,1,"Detchd",544,12,2007,"0"
"603",603,10041,"Pave","IR1","Lvl","AllPub","SawyerW","1Fam","2Story",8,5,1992,"Gable","PConc",908,"GasA","Y","SBrkr",1915,2,1,3,1,"Gd",8,1,"Attchd",506,2,2006,"1"
